state,district,school,ap,type,total,American Indian/Alaska Native,Asian,Black,Hispanic,Native Hawaiian/Pacific Islander,Two or More Races,White
ALABAMA,Jacksonville City,Jacksonville High Sch,Yes,total,649,4,7,202,10,4,7,415
ALABAMA,Jasper City,Walker High Sch,Yes,ap,143,0,0,19,0,0,0,124
ALABAMA,Jasper City,Walker High Sch,Yes,total,815,0,7,157,43,0,4,604
ALABAMA,Jefferson County,Center Point High School,Yes,ap,155,0,0,148,5,0,0,2
ALABAMA,Jefferson County,Center Point High School,Yes,total,800,2,0,778,13,0,0,7
ALABAMA,Jefferson County,Clay-Chalkville High Sch,Yes,ap,256,0,4,142,10,0,0,100
ALABAMA,Jefferson County,Clay-Chalkville High Sch,Yes,total,1426,4,10,874,76,2,0,460
ALABAMA,Jefferson County,Corner High Sch,Yes,ap,221,2,0,2,0,0,0,217
ALABAMA,Jefferson County,Corner High Sch,Yes,total,605,46,4,13,4,0,0,538
ALABAMA,Jefferson County,Fultondale High Sch,Yes,ap,38,0,0,13,7,2,0,16
ALABAMA,Jefferson County,Fultondale High Sch,Yes,total,608,2,7,220,136,2,0,241
ALABAMA,Jefferson County,Gardendale High Sch,Yes,ap,364,0,4,76,4,0,0,280
ALABAMA,Jefferson County,Gardendale High Sch,Yes,total,1113,2,7,298,19,0,0,787
ALABAMA,Jefferson County,Hueytown High Sch,Yes,ap,235,0,0,70,0,0,2,163
ALABAMA,Jefferson County,Hueytown High Sch,Yes,total,1081,0,4,466,61,2,13,535
ALABAMA,Jefferson County,McAdory High Sch,Yes,ap,207,0,0,88,10,0,0,109
ALABAMA,Jefferson County,McAdory High Sch,Yes,total,1034,2,7,508,100,2,0,415
ALABAMA,Jefferson County,Minor High Sch,Yes,ap,175,0,0,166,0,2,0,7
ALABAMA,Jefferson County,Minor High Sch,Yes,total,1169,4,7,1021,0,10,0,127
ALABAMA,Jefferson County,Mortimer Jordan High Sch,Yes,ap,213,2,2,13,0,0,0,196
ALABAMA,Jefferson County,Mortimer Jordan High Sch,Yes,total,751,2,2,55,13,0,0,679
ALABAMA,Jefferson County,Oak Grove High Sch,Yes,ap,129,4,0,4,0,0,0,121
ALABAMA,Jefferson County,Oak Grove High Sch,Yes,total,827,4,0,22,4,4,0,793
ALABAMA,Jefferson County,Pinson Valley High Sch,Yes,ap,420,0,0,133,28,0,0,259
ALABAMA,Jefferson County,Pinson Valley High Sch,Yes,total,1044,2,4,457,151,0,0,430
ALABAMA,Jefferson County,Pleasant Grove High Sch,Yes,ap,193,0,2,133,0,0,0,58
ALABAMA,Jefferson County,Pleasant Grove High Sch,Yes,total,540,0,2,412,13,0,4,109
ALABAMA,Jefferson County,Shades Valley High Sch,Yes,ap,583,2,31,262,22,0,4,262
ALABAMA,Jefferson County,Shades Valley High Sch,Yes,total,1315,2,31,796,115,0,4,367
ALABAMA,Jefferson County,William E Burkett Multi-Handicapped Ctr,No,total,82,0,2,37,4,2,0,37
ALABAMA,Lamar County,Lamar Co High-Intermediate,No,total,656,0,2,91,19,0,0,544
ALABAMA,Lamar County,South Lamar Sch,No,total,549,0,2,73,4,0,13,457
ALABAMA,Lamar County,Sulligent Sch,No,total,787,0,0,100,13,0,7,667
ALABAMA,Lanett City,Lanett Senior High Sch,Yes,ap,18,0,0,16,0,0,0,2
ALABAMA,Lanett City,Lanett Senior High Sch,Yes,total,227,0,0,205,0,2,4,16
ALABAMA,Lauderdale County,Brooks High Sch,Yes,ap,2,0,0,0,0,0,0,2
ALABAMA,Lauderdale County,Brooks High Sch,Yes,total,776,2,10,31,16,0,2,715
ALABAMA,Lauderdale County,Central High Sch,No,total,1327,2,2,55,43,2,16,1207
ALABAMA,Lauderdale County,Lauderdale Co High Sch,No,total,1188,7,4,58,10,0,13,1096
ALABAMA,Lauderdale County,Lexington Sch,Yes,ap,19,0,0,0,0,0,0,19
ALABAMA,Lauderdale County,Lexington Sch,Yes,total,933,2,2,2,4,0,4,919
ALABAMA,Lauderdale County,Rogers High Sch,No,total,1260,0,2,7,13,0,7,1231
ALABAMA,Lauderdale County,Waterloo High Sch,No,total,335,4,0,7,4,0,4,316
ALABAMA,Lauderdale County,Wilson High Sch,No,total,1262,4,4,7,22,2,4,1219
ALABAMA,Laurel Oaks Behavioral Health,Laurel Oaks Behavioral Health Ctr,No,total,61,0,0,34,0,0,2,25
ALABAMA,Lawrence County,East Lawrence High Sch,Yes,ap,75,2,0,7,2,0,0,64
ALABAMA,Lawrence County,East Lawrence High Sch,Yes,total,372,16,2,52,7,4,2,289
ALABAMA,Lawrence County,Hatton High Sch,Yes,ap,78,13,2,0,2,0,0,61
ALABAMA,Lawrence County,Hatton High Sch,Yes,total,427,82,2,7,10,0,4,322
ALABAMA,Lawrence County,Lawrence Co Ctr Tech,No,total,391,118,4,22,7,0,2,238
ALABAMA,Lawrence County,Lawrence Co High Sch,Yes,ap,89,43,2,2,2,0,0,40
ALABAMA,Lawrence County,Lawrence Co High Sch,Yes,total,628,70,4,28,13,0,2,511
ALABAMA,Lawrence County,Lawrence County Developmental,No,total,15,4,0,7,0,0,0,4
ALABAMA,Lawrence County,R A Hubbard High Sch,Yes,ap,16,0,2,10,0,0,0,4
ALABAMA,Lawrence County,R A Hubbard High Sch,Yes,total,134,4,2,97,0,0,0,31
ALABAMA,Lawrence County,The Judy Jester Learning Ctr,No,total,43,0,0,4,0,0,2,37
ALABAMA,Lee Co Youth Development Ctr,CHANTICLEER LEARNING CENTER,No,total,226,0,0,118,7,0,13,88
ALABAMA,Lee County,Beauregard High Sch,Yes,ap,113,2,0,10,4,0,0,97
ALABAMA,Lee County,Beauregard High Sch,Yes,total,714,4,4,181,13,0,4,508
ALABAMA,Lee County,Beulah High Sch,Yes,ap,44,2,0,2,0,0,0,40
ALABAMA,Lee County,Beulah High Sch,Yes,total,555,7,2,103,7,0,0,436
ALABAMA,Lee County,Lee County Learning Center,No,total,58,0,0,19,0,0,2,37
ALABAMA,Lee County,Loachapoka High Sch,Yes,ap,9,0,0,7,0,0,0,2
ALABAMA,Lee County,Loachapoka High Sch,Yes,total,232,2,2,190,28,0,0,10
ALABAMA,Lee County,Smiths Station High Sch,Yes,ap,91,0,2,16,4,0,2,67
ALABAMA,Lee County,Smiths Station High Sch,Yes,total,1331,4,7,388,7,2,16,907
ALABAMA,Leeds City,Leeds High School,Yes,ap,51,0,0,7,4,0,0,40
ALABAMA,Leeds City,Leeds High School,Yes,total,469,2,7,133,52,0,22,253
ALABAMA,Limestone County,Ardmore High Sch,Yes,ap,20,2,2,0,0,0,0,16
ALABAMA,Limestone County,Ardmore High Sch,Yes,total,912,10,10,10,34,0,4,844
ALABAMA,Limestone County,Clements High Sch,No,total,579,7,4,40,46,0,4,478
ALABAMA,Limestone County,East Limestone High Sch,Yes,ap,5,0,0,0,0,0,0,5
ALABAMA,Limestone County,East Limestone High Sch,Yes,total,1202,7,10,196,55,2,10,922
ALABAMA,Limestone County,Elkmont High Sch,Yes,ap,69,4,2,0,7,0,7,49
ALABAMA,Limestone County,Elkmont High Sch,Yes,total,1083,10,7,22,103,0,13,928
ALABAMA,Limestone County,Tanner High Sch,Yes,ap,4,0,0,2,0,0,0,2
ALABAMA,Limestone County,Tanner High Sch,Yes,total,854,2,2,223,271,0,7,349
ALABAMA,Limestone County,West Limestone High Sch,Yes,ap,95,4,0,4,0,2,0,85
ALABAMA,Limestone County,West Limestone High Sch,Yes,total,1034,10,2,37,85,2,0,898
ALABAMA,Linden City,Linden High Sch,Yes,ap,40,0,0,40,0,0,0,0
ALABAMA,Linden City,Linden High Sch,Yes,total,181,0,0,175,4,0,2,0
ALABAMA,Lowndes County,Calhoun High Sch,No,total,245,0,0,241,0,0,0,4
ALABAMA,Lowndes County,Central High Sch,No,total,241,0,0,241,0,0,0,0
ALABAMA,Macon County,Booker T Washington High,No,total,570,0,2,562,2,0,0,4
ALABAMA,Macon County,Notasulga High Sch,No,total,320,0,0,295,7,0,2,16
ALABAMA,Madison City,Bob Jones High Sch,Yes,ap,610,4,115,82,10,4,10,385
ALABAMA,Madison City,Bob Jones High Sch,Yes,total,1756,13,142,409,61,7,31,1093
ALABAMA,Madison City,James Clemens High School,Yes,ap,239,0,31,28,7,0,4,169
ALABAMA,Madison City,James Clemens High School,Yes,total,1708,7,124,376,85,4,37,1075
ALABAMA,Madison County,Buckhorn High Sch,Yes,ap,273,16,7,37,10,2,2,199
ALABAMA,Madison County,Buckhorn High Sch,Yes,total,1424,106,19,283,46,2,55,913
ALABAMA,Madison County,Hazel Green High Sch,Yes,ap,237,16,5,16,0,0,4,196
ALABAMA,Madison County,Hazel Green High Sch,Yes,total,1373,85,13,223,37,2,25,988
ALABAMA,Madison County,Madison Co High Sch,Yes,ap,98,10,0,7,0,0,2,79
ALABAMA,Madison County,Madison Co High Sch,Yes,total,504,52,4,55,10,0,7,376
ALABAMA,Madison County,New Hope High Sch,Yes,ap,120,16,0,4,0,0,0,100
ALABAMA,Madison County,New Hope High Sch,Yes,total,391,43,2,13,10,0,4,319
ALABAMA,Madison County,Sparkman High Sch,Yes,ap,566,25,25,130,16,2,7,361
ALABAMA,Madison County,Sparkman High Sch,Yes,total,1828,67,46,574,70,4,22,1045
ALABAMA,Marengo County,Amelia L. Johnson High Sch,No,total,172,0,0,172,0,0,0,0
ALABAMA,Marengo County,Marengo High Sch,Yes,ap,10,0,0,10,0,0,0,0
ALABAMA,Marengo County,Marengo High Sch,Yes,total,258,0,0,256,0,0,0,2
ALABAMA,Marengo County,Sweet Water High Sch,No,total,634,4,2,244,4,0,7,373
ALABAMA,Marion County,Brilliant High Sch,No,total,89,0,0,2,0,0,2,85
ALABAMA,Marion County,Hackleburg High School,Yes,ap,4,0,0,0,0,0,0,4
ALABAMA,Marion County,Hackleburg High School,Yes,total,207,2,0,2,2,0,2,199
ALABAMA,Marion County,Hamilton High Sch,Yes,ap,18,0,0,2,0,0,0,16
ALABAMA,Marion County,Hamilton High Sch,Yes,total,502,2,4,31,25,0,7,433
ALABAMA,Marion County,Marion Co Alt Sch,No,total,12,0,0,0,2,0,0,10
ALABAMA,Marion County,Marion Co High Sch,Yes,ap,16,0,0,0,0,0,0,16
ALABAMA,Marion County,Marion Co High Sch,Yes,total,267,0,2,25,4,0,10,226
ALABAMA,Marion County,Phillips High Sch,Yes,ap,19,0,0,0,0,0,0,19
ALABAMA,Marion County,Phillips High Sch,Yes,total,223,4,0,0,7,0,4,208
ALABAMA,Marshall County,Asbury Sch,Yes,ap,81,0,0,0,2,0,0,79
ALABAMA,Marshall County,Asbury Sch,Yes,total,539,2,4,2,187,0,4,340
ALABAMA,Marshall County,Brindlee Mt High Sch,Yes,ap,61,0,0,0,0,0,0,61
ALABAMA,Marshall County,Brindlee Mt High Sch,Yes,total,363,0,4,7,19,2,0,331
ALABAMA,Marshall County,Douglas High Sch,Yes,ap,173,2,0,2,0,0,0,169
ALABAMA,Marshall County,Douglas High Sch,Yes,total,594,4,2,10,142,0,0,436
ALABAMA,Marshall County,Kate D Smith DAR High Sch,Yes,ap,172,0,0,0,0,0,0,172
ALABAMA,Marshall County,Kate D Smith DAR High Sch,Yes,total,459,0,2,4,4,2,2,445
ALABAMA,Midfield City,Midfield High Sch,Yes,ap,19,0,0,19,0,0,0,0
ALABAMA,Midfield City,Midfield High Sch,Yes,total,353,2,4,337,4,0,2,4
ALABAMA,Mobile County,Alma Bryant High Sch,Yes,ap,217,7,22,13,0,0,0,175
ALABAMA,Mobile County,Alma Bryant High Sch,Yes,total,1735,16,127,220,70,2,0,1300
ALABAMA,Mobile County,Augusta Evans Sch,No,total,290,4,4,178,4,0,0,100
ALABAMA,Mobile County,Baker High Sch,Yes,ap,484,10,31,82,16,2,0,343
ALABAMA,Mobile County,Baker High Sch,Yes,total,2806,28,76,916,118,2,0,1666
ALABAMA,Mobile County,Ben C Rain High Sch,Yes,ap,50,2,2,46,0,0,0,0
ALABAMA,Mobile County,Ben C Rain High Sch,Yes,total,873,4,2,814,25,0,0,28
ALABAMA,Mobile County,CF Vigor High Sch,Yes,ap,46,0,0,46,0,0,0,0
ALABAMA,Mobile County,CF Vigor High Sch,Yes,total,708,2,0,691,2,0,0,13
ALABAMA,Mobile County,Citronelle High Sch,Yes,ap,47,5,0,2,0,0,0,40
ALABAMA,Mobile County,Citronelle High Sch,Yes,total,801,157,7,190,10,4,0,433
ALABAMA,Mobile County,Continuous Learning Ctr,No,total,32,2,2,19,2,0,0,7
ALABAMA,Mobile County,Envision Virtual Academy,Yes,ap,6,0,2,0,0,0,0,4
ALABAMA,Mobile County,Envision Virtual Academy,Yes,total,193,2,2,55,7,0,0,127
ALABAMA,Mobile County,John L Leflore Preparatory Acad,Yes,ap,54,2,0,52,0,0,0,0
ALABAMA,Mobile County,John L Leflore Preparatory Acad,Yes,total,878,4,0,865,7,0,0,2
ALABAMA,Mobile County,Lillie B Williamson High Sch,No,total,569,4,0,559,2,0,0,4
ALABAMA,Mobile County,Mary G Montgomery High Sch,Yes,ap,223,2,7,13,8,0,0,193
ALABAMA,Mobile County,Mary G Montgomery High Sch,Yes,total,2098,22,10,364,76,2,0,1624
ALABAMA,Mobile County,Mattie T Blount High Sch,Yes,ap,49,0,0,49,0,0,0,0
ALABAMA,Mobile County,Mattie T Blount High Sch,Yes,total,977,5,0,952,7,0,0,13
ALABAMA,Mobile County,Murphy High Sch,Yes,ap,237,2,25,145,10,0,0,55
ALABAMA,Mobile County,Murphy High Sch,Yes,total,2100,7,46,1570,64,4,0,409
ALABAMA,Mobile County,Theodore High Sch,Yes,ap,124,2,19,16,0,2,0,85
ALABAMA,Mobile County,Theodore High Sch,Yes,total,1615,10,46,400,76,10,4,1069
ALABAMA,Mobile County,WP Davidson High Sch,Yes,ap,202,2,28,43,5,0,0,124
ALABAMA,Mobile County,WP Davidson High Sch,Yes,total,1512,13,85,883,82,4,0,445
ALABAMA,Monroe County,Excel High Sch,Yes,ap,28,0,2,2,0,0,2,22
ALABAMA,Monroe County,Excel High Sch,Yes,total,996,7,2,217,16,2,13,739
ALABAMA,Monroe County,J F Shields High Sch,Yes,ap,2,0,0,2,0,0,0,0
ALABAMA,Monroe County,J F Shields High Sch,Yes,total,261,0,0,259,0,0,0,2
ALABAMA,Monroe County,J U Blacksher Sch,No,total,791,64,4,109,0,0,4,610
ALABAMA,Monroe County,Monroe Co High Sch,Yes,ap,92,0,0,64,0,0,0,28
ALABAMA,Monroe County,Monroe Co High Sch,Yes,total,515,0,2,433,0,2,2,76
ALABAMA,Montgomery County,Booker T Washington Magnet High Sch,Yes,ap,263,0,22,160,0,0,2,79
ALABAMA,Montgomery County,Booker T Washington Magnet High Sch,Yes,total,506,0,34,337,19,0,7,109
ALABAMA,Montgomery County,Brewbaker Tech Magnet High Sch,Yes,ap,207,0,25,109,4,0,5,64
ALABAMA,Montgomery County,Brewbaker Tech Magnet High Sch,Yes,total,556,2,37,349,7,0,10,151
ALABAMA,Montgomery County,Carver Senior High Sch,Yes,ap,146,0,2,139,0,0,0,5
ALABAMA,Montgomery County,Carver Senior High Sch,Yes,total,1218,0,2,1144,34,0,7,31
ALABAMA,Montgomery County,Childrens Ctr,No,total,97,0,2,55,10,0,2,28
ALABAMA,Montgomery County,Jefferson Davis High Sch,Yes,ap,136,0,0,130,2,0,0,4
ALABAMA,Montgomery County,Jefferson Davis High Sch,Yes,total,1890,2,7,1756,85,8,7,25
ALABAMA,Montgomery County,Lanier Senior High Sch,No,total,919,0,0,913,2,0,2,2
ALABAMA,Montgomery County,Lee High Sch,Yes,ap,119,2,4,88,10,0,2,13
ALABAMA,Montgomery County,Lee High Sch,Yes,total,1492,2,19,1258,76,0,16,121
ALABAMA,Montgomery County,Loveless Academic Magnet Prog High Sch,Yes,ap,460,0,124,124,0,0,16,196
ALABAMA,Montgomery County,Loveless Academic Magnet Prog High Sch,Yes,total,497,0,139,130,7,0,19,202
ALABAMA,Montgomery County,Park Crossing High School,Yes,ap,177,2,13,124,0,0,4,34
ALABAMA,Montgomery County,Park Crossing High School,Yes,total,1338,4,70,1015,46,0,19,184
ALABAMA,Montgomery County,Paterson Acad of Creative Ed,No,total,81,0,0,79,2,0,0,0
ALABAMA,Morgan County Schools,Albert P Brewer High Sch,No,total,910,0,0,22,49,0,7,832
ALABAMA,Morgan County Schools,Danville High Sch,No,total,448,13,0,13,13,0,0,409
ALABAMA,Morgan County Schools,Falkville High Sch,No,total,436,4,2,4,10,0,7,409
ALABAMA,Morgan County Schools,Priceville High Sch,Yes,ap,2,0,0,0,0,0,0,2
ALABAMA,Morgan County Schools,Priceville High Sch,Yes,total,439,4,4,7,7,0,2,415
ALABAMA,Morgan County Schools,West Morgan High Sch,Yes,ap,6,0,2,2,0,0,0,2
ALABAMA,Morgan County Schools,West Morgan High Sch,Yes,total,384,4,2,28,88,0,0,262
ALABAMA,Mountain Brook City,Mt Brook High Sch,Yes,ap,388,2,4,2,7,0,0,373
ALABAMA,Mountain Brook City,Mt Brook High Sch,Yes,total,1056,4,10,5,16,0,0,1021
ALABAMA,Mountainview Hospital,Mountainview Hospital,No,total,26,0,0,7,0,0,0,19
ALABAMA,Muscle Shoals City,Muscle Shoals High Sch,Yes,ap,127,4,4,10,0,0,0,109
ALABAMA,Muscle Shoals City,Muscle Shoals High Sch,Yes,total,872,4,25,160,34,0,0,649
ALABAMA,Oneonta City,Oneonta High Sch,Yes,ap,81,0,0,0,10,2,2,67
ALABAMA,Oneonta City,Oneonta High Sch,Yes,total,435,2,4,16,97,2,13,301
ALABAMA,Opelika City,Opelika High Sch,Yes,ap,124,0,4,28,10,0,0,82
ALABAMA,Opelika City,Opelika High Sch,Yes,total,1251,4,22,754,73,0,7,391
ALABAMA,Opp City,Opp High Sch,Yes,ap,32,0,0,4,0,0,0,28
ALABAMA,Opp City,Opp High Sch,Yes,total,361,0,4,88,5,0,2,262
ALABAMA,Oxford City,Oxford High Sch,Yes,ap,297,0,4,64,0,0,0,229
ALABAMA,Oxford City,Oxford High Sch,Yes,total,1232,2,13,349,97,4,16,751
ALABAMA,Ozark City,Carroll High Sch,No,total,696,4,4,325,13,0,10,340
ALABAMA,Pathway Inc,Pathway Inc,No,total,119,2,0,55,2,0,2,58
ALABAMA,Pelham City,Pelham High School,Yes,ap,109,0,4,7,13,0,0,85
ALABAMA,Pelham City,Pelham High School,Yes,total,903,4,31,127,226,0,4,511
ALABAMA,Pell City,Pell City High Sch,Yes,ap,189,0,2,22,2,0,0,163
ALABAMA,Pell City,Pell City High Sch,Yes,total,1165,0,7,148,28,2,7,973
ALABAMA,Pell City,RISE Academy,No,total,58,0,0,8,4,0,0,46
ALABAMA,Perry County,Marion High Sch,Yes,ap,70,0,0,70,0,0,0,0
ALABAMA,Perry County,Marion High Sch,Yes,total,766,0,0,751,0,0,2,13
ALABAMA,Perry County,Robert C Hatch High Sch,Yes,ap,43,0,0,43,0,0,0,0
ALABAMA,Perry County,Robert C Hatch High Sch,Yes,total,706,0,0,706,0,0,0,0
ALABAMA,Phenix City,Central High Sch,Yes,ap,11,0,0,7,0,0,0,4
ALABAMA,Phenix City,Central High Sch,Yes,total,1309,16,10,874,40,4,43,322
ALABAMA,Pickens County,Aliceville High Sch,No,total,283,0,0,283,0,0,0,0
ALABAMA,Pickens County,Gordo High Sch,Yes,ap,25,0,0,4,0,0,2,19
ALABAMA,Pickens County,Gordo High Sch,Yes,total,523,4,4,157,4,0,2,352
ALABAMA,Pickens County,Pickens Co High Sch,No,total,255,0,0,178,0,0,4,73
ALABAMA,Piedmont City,Piedmont High Sch,Yes,ap,213,0,0,22,0,0,4,187
ALABAMA,Piedmont City,Piedmont High Sch,Yes,total,384,4,4,58,10,0,7,301
ALABAMA,Pike County,Goshen High Sch,No,total,467,4,0,181,4,0,10,268
ALABAMA,Pike County,Pike Co High Sch,No,total,459,2,0,277,16,0,7,157
ALABAMA,Presbyterian Home For Children,Hope Academy,No,total,50,0,0,25,2,0,4,19
ALABAMA,Randolph County,Randolph Co High Sch,No,total,470,2,4,97,0,2,13,352
ALABAMA,Randolph County,Wadley High Sch,No,total,408,2,0,73,19,0,4,310
ALABAMA,Randolph County,Woodland High Sch,No,total,726,4,2,40,37,2,13,628
ALABAMA,Roanoke City,Handley High Sch,Yes,ap,40,0,2,7,0,0,0,31
ALABAMA,Roanoke City,Handley High Sch,Yes,total,463,0,4,178,7,2,4,268
ALABAMA,Russell County,Russell Co High Sch,No,total,979,4,13,469,40,7,28,418
ALABAMA,Russellville City,Russellville High Sch,Yes,ap,122,2,0,7,52,0,0,61
ALABAMA,Russellville City,Russellville High Sch,Yes,total,762,10,7,55,283,0,4,403
ALABAMA,Saraland City,Saraland High Sch,No,total,1010,16,10,157,10,2,4,811
ALABAMA,Satsuma City,Satsuma City High School,Yes,ap,117,4,0,7,0,0,0,106
ALABAMA,Satsuma City,Satsuma City High School,Yes,total,638,16,2,58,0,2,7,553
ALABAMA,Scottsboro City,Scottsboro High Sch,No,total,780,2,10,58,40,0,0,670
ALABAMA,Selma City,Selma High Sch,Yes,ap,4,0,0,4,0,0,0,0
ALABAMA,Selma City,Selma High Sch,Yes,total,863,0,2,853,2,2,0,4
ALABAMA,Sequel Madison TSI,Sequel Madison TSI,No,total,57,0,2,44,0,0,0,11
ALABAMA,Sequel TSI Courtland,Three Springs Courtland Sch,No,total,45,0,0,11,2,0,0,32
ALABAMA,Sequel TSI School of Montgomery,Sequel TSI School of Montgomery,No,total,19,0,0,11,0,0,0,8
ALABAMA,Sequel TSI Tuskegee,Sequel TSI Tuskegee LLC,No,total,42,0,0,29,0,0,2,11
ALABAMA,Sequel TSI- New Beginnings School/ Owens Crossroads,Three Springs New Beginnings,No,total,41,0,0,11,2,0,5,23
ALABAMA,Sheffield City,Sheffield High Sch,Yes,ap,37,0,0,13,0,0,2,22
ALABAMA,Sheffield City,Sheffield High Sch,Yes,total,284,0,4,124,7,0,7,142
ALABAMA,Shelby County School System,Calera High Sch,Yes,ap,171,0,4,46,16,0,2,103
ALABAMA,Shelby County School System,Calera High Sch,Yes,total,741,0,4,292,40,0,8,397
ALABAMA,Shelby County School System,Chelsea High Sch,Yes,ap,586,2,7,55,7,0,7,508
ALABAMA,Shelby County School System,Chelsea High Sch,Yes,total,1209,4,19,133,34,0,10,1009
ALABAMA,Shelby County School System,Helena High School,Yes,ap,452,4,10,34,13,2,4,385
ALABAMA,Shelby County School System,Helena High School,Yes,total,1147,7,16,154,58,4,13,895
ALABAMA,Shelby County School System,Linda Nolen Learning Center,No,total,41,0,2,10,0,2,2,25
ALABAMA,Shelby County School System,Montevallo High Sch,Yes,ap,58,0,5,13,4,0,5,31
ALABAMA,Shelby County School System,Montevallo High Sch,Yes,total,408,0,5,100,58,0,10,235
ALABAMA,Shelby County School System,Oak Mt High Sch,Yes,ap,532,0,22,25,25,2,7,451
ALABAMA,Shelby County School System,Oak Mt High Sch,Yes,total,1603,0,58,160,76,2,16,1291
ALABAMA,Shelby County School System,Shelby Co High Sch,Yes,ap,103,2,0,10,4,0,2,85
ALABAMA,Shelby County School System,Shelby Co High Sch,Yes,total,636,2,2,61,40,0,2,529
ALABAMA,Shelby County School System,Vincent Middle High Sch,Yes,ap,93,2,0,25,0,0,2,64
ALABAMA,Shelby County School System,Vincent Middle High Sch,Yes,total,459,2,0,109,7,0,7,334
ALABAMA,St Clair County,Ashville High Sch,Yes,ap,55,0,0,2,4,0,0,49
ALABAMA,St Clair County,Ashville High Sch,Yes,total,444,0,4,34,28,2,0,376
ALABAMA,St Clair County,Moody High Sch,Yes,ap,141,0,4,19,4,0,2,112
ALABAMA,St Clair County,Moody High Sch,Yes,total,667,0,7,70,28,2,7,553
ALABAMA,St Clair County,Ragland High Sch,Yes,ap,23,0,0,4,0,0,0,19
ALABAMA,St Clair County,Ragland High Sch,Yes,total,505,0,2,55,4,0,2,442
ALABAMA,St Clair County,Saint Clair Co High Sch,Yes,ap,92,0,4,10,0,0,2,76
ALABAMA,St Clair County,Saint Clair Co High Sch,Yes,total,574,2,4,97,10,0,4,457
ALABAMA,St Clair County,Springville High Sch,Yes,ap,83,2,0,4,4,0,0,73
ALABAMA,St Clair County,Springville High Sch,Yes,total,702,4,4,37,16,0,4,637
ALABAMA,Sumter County,Bell-Brown Career Tech Ctr,No,total,226,0,0,226,0,0,0,0
ALABAMA,Sumter County,Sumter Central High Sch,Yes,ap,22,0,0,22,0,0,0,0
ALABAMA,Sumter County,Sumter Central High Sch,Yes,total,541,0,0,535,2,0,2,2
ALABAMA,Sylacauga City,Sylacauga High Sch,Yes,ap,157,0,2,28,4,0,2,121
ALABAMA,Sylacauga City,Sylacauga High Sch,Yes,total,699,0,4,253,13,0,2,427
ALABAMA,Talladega City,Talladega High Sch,No,total,540,0,2,373,7,0,4,154
ALABAMA,Talladega City,Zora Ellis Jr High Sch,No,total,284,0,7,193,10,0,4,70
ALABAMA,Talladega County,BB Comer Memorial High Sch,Yes,ap,59,0,0,19,0,0,0,40
ALABAMA,Talladega County,BB Comer Memorial High Sch,Yes,total,457,0,2,139,7,2,0,307
ALABAMA,Talladega County,Childersburg High Sch,Yes,ap,99,0,4,55,0,0,0,40
ALABAMA,Talladega County,Childersburg High Sch,Yes,total,445,2,4,247,10,0,4,178
ALABAMA,Talladega County,Fayetteville High Sch,Yes,ap,22,0,0,0,0,0,0,22
ALABAMA,Talladega County,Fayetteville High Sch,Yes,total,707,0,4,31,0,0,2,670
ALABAMA,Talladega County,Lincoln High Sch,Yes,ap,126,0,0,25,4,0,0,97
ALABAMA,Talladega County,Lincoln High Sch,Yes,total,521,0,2,175,10,0,0,334
ALABAMA,Talladega County,Munford High Sch,Yes,ap,80,0,0,22,0,0,0,58
ALABAMA,Talladega County,Munford High Sch,Yes,total,516,7,2,121,0,0,7,379
ALABAMA,Talladega County,Talladega Co Central High,No,total,215,0,0,190,0,4,2,19
ALABAMA,Talladega County,Talladega Co Genesis Sch,No,total,109,0,0,64,2,0,0,43
ALABAMA,Talladega County,Winterboro High Sch,Yes,ap,23,0,0,13,0,0,0,10
ALABAMA,Talladega County,Winterboro High Sch,Yes,total,341,0,0,166,0,0,0,175
ALABAMA,Tallapoosa County,Dadeville High Sch,Yes,ap,74,0,0,37,0,0,0,37
ALABAMA,Tallapoosa County,Dadeville High Sch,Yes,total,407,2,0,202,7,0,0,196
ALABAMA,Tallapoosa County,Horseshoe Bend High Sch,No,total,864,2,0,37,19,0,7,799
ALABAMA,Tallapoosa County,Reeltown High Sch,No,total,827,2,0,208,16,2,10,589
ALABAMA,Tallassee City,Tallassee High Sch,Yes,ap,81,0,2,13,2,0,0,64
ALABAMA,Tallassee City,Tallassee High Sch,Yes,total,543,0,7,139,4,0,2,391
ALABAMA,Tarrant City,Tarrant High School,Yes,ap,47,0,2,34,4,0,0,7
ALABAMA,Tarrant City,Tarrant High School,Yes,total,480,2,4,358,88,4,2,22
ALABAMA,The Rushton School,The Rushton School,No,total,23,0,0,16,0,0,0,7
ALABAMA,Thomasville City,Thomasville High Sch,No,total,458,0,4,187,2,0,0,265
ALABAMA,Troy City,Alt Learning Ctr,No,total,108,0,0,91,0,0,4,13
ALABAMA,Troy City,Charles Henderson High Sch,Yes,ap,41,0,4,7,2,0,0,28
ALABAMA,Troy City,Charles Henderson High Sch,Yes,total,606,0,16,355,16,0,2,217
ALABAMA,Trussville City,Hewitt-Trussville High Sch,Yes,ap,382,2,16,28,7,0,4,325
ALABAMA,Trussville City,Hewitt-Trussville High Sch,Yes,total,1441,2,37,175,19,0,16,1192
ALABAMA,Tuscaloosa City,Central High Sch,Yes,ap,79,0,0,79,0,0,0,0
ALABAMA,Tuscaloosa City,Central High Sch,Yes,total,640,0,0,631,4,0,0,5
